File Name,Cluster
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Apparel resumes\Image_90.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Apparel resumes\Image_91.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Apparel resumes\Image_92.jpg,16
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Apparel resumes\Image_97.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_10.png,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_100.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_12.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_13.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_14.png,11
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_15.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_18.gif,0
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_19.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_2.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_21.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_22.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_23.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_24.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_26.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_27.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_28.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_29.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_30.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_31.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_35.gif,11
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_36.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_37.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_38.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_39.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_4.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_40.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_41.png,0
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_42.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_43.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_44.jpg,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_48.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_5.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_50.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_52.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_53.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_56.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_57.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_58.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_6.png,11
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_62.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_64.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_65.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_69.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_7.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_70.png,10
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_71.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_72.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_73.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_75.png,15
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_76.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_77.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_78.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_80.png,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_81.jpg,0
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_82.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_84.png,4
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_88.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_9.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_91.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_94.jpg,22
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_95.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Architects resumes\Image_99.png,7
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_1.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_10.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_10.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_101.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_103.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_105.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_106.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_108.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_11.gif,21
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_11.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_12.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_13.png,7
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_132.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_134.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_139.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_14.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_142.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_146.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_15.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_15.png,11
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_16.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_17.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_18.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_18.png,23
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_2.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_21.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_21.png,9
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_22.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_22.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_23.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_24.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_24.png,11
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_26.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_26.png,11
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_27.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_27.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_28.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_28.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_29.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_3.gif,0
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_30.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_31.png,13
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_32.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_33.png,15
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_34.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_35.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_35.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_38.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_39.gif,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_39.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_4.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_4.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_41.png,4
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_42.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_42.png,6
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_43.png,4
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_44.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_45.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_49.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_5.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_5.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_51.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_6.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_6.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_62.gif,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_67.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_68.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_69.png,15
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_7.png,15
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_70.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_71.png,10
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_74.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_78.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_79.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_8.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_8.png,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_80.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_82.png,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_86.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_87.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_88.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_9.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_90.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_94.png,11
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_95.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_97.png,7
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Arts resumes\Image_99.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_12.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_13.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_15.png,10
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_16.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_17.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_18.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_19.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_20.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_21.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_22.gif,22
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_23.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_26.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_27.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_29.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_3.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_35.png,10
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_40.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_42.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_44.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_46.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_47.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_48.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_49.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_5.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_53.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_54.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_57.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_58.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_60.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_62.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_64.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_65.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_66.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_67.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_69.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_7.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_70.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_71.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_73.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_74.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Automobile resumes\Image_8.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_1.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_10.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_100.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_11.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_14.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_16.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_17.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_19.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_20.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_21.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_23.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_24.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_25.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_28.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_30.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_35.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_36.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_37.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_39.png,15
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_4.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_44.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_47.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_48.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_49.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_5.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_50.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_52.png,4
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_53.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_54.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_56.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_57.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_58.png,4
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_59.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_60.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_62.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_64.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_66.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_68.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_69.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_70.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_78.jpg,11
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_79.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_80.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_83.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_87.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_92.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_93.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_94.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_95.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_96.png,21
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Aviation resumes\Image_98.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Banking resumes\Image_10.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Banking resumes\Image_11.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Banking resumes\Image_14.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Banking resumes\Image_15.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Banking resumes\Image_16.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Banking resumes\Image_17.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Banking resumes\Image_20.gif,23
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Banking resumes\Image_21.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Banking resumes\Image_25.jpg,16
